airport_code,airport_name,state_name,avg_fare,inflation_adjusted_avg_fare,year,source_airport,routes,msa,per_capita_personal_income
SRQ,Sarasota/Bradenton International,FL,266.931709064851,389.511241012068,2009,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",45454.0
SRQ,Sarasota/Bradenton International,FL,417.628326812071,533.376614387793,2017,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",54497.0
SRQ,Sarasota/Bradenton International,FL,277.39911249168,335.539836548251,2020,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",61970.0
SRQ,Sarasota/Bradenton International,FL,353.067235159069,432.33565374741,2019,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",59838.0
SRQ,Sarasota/Bradenton International,FL,411.007947127276,536.102757608808,2016,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",52582.0
SRQ,Sarasota/Bradenton International,FL,401.576011846002,530.40828280023,2015,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",52332.0
SRQ,Sarasota/Bradenton International,FL,299.014974338985,434.776334722846,2008,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",48749.0
SRQ,Sarasota/Bradenton International,FL,339.518715177804,462.940710458875,2012,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",46986.0
SRQ,Sarasota/Bradenton International,FL,390.697023117913,516.651295792158,2014,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",49562.0
SRQ,Sarasota/Bradenton International,FL,284.096631300682,407.869349814458,2010,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",46654.0
SRQ,Sarasota/Bradenton International,FL,377.436270908069,507.212262167301,2013,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",47384.0
SRQ,Sarasota/Bradenton International,FL,317.914825678536,442.453598199304,2011,SRQ,13,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",47896.0
SAV,Savannah/Hilton Head International,GA,365.386401185468,447.420640875278,2019,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",47815.0
SAV,Savannah/Hilton Head International,GA,400.707127347851,511.765599276579,2017,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",45922.0
SAV,Savannah/Hilton Head International,GA,306.53594759886,354.146238137316,2021,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",53355.0
SAV,Savannah/Hilton Head International,GA,421.037732512908,604.471744072316,2010,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",43646.0
SAV,Savannah/Hilton Head International,GA,481.715573798069,656.829034759972,2012,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",42970.0
SAV,Savannah/Hilton Head International,GA,446.099777783874,589.914984264094,2014,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",43632.0
SAV,Savannah/Hilton Head International,GA,442.908736044968,585.001233123758,2015,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",45256.0
SAV,Savannah/Hilton Head International,GA,403.280404244105,526.023251657247,2016,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",44503.0
SAV,Savannah/Hilton Head International,GA,378.666797228488,405.063800818294,2022,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",49707.0
SAV,Savannah/Hilton Head International,GA,377.741121221016,470.931526932955,2018,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",47268.0
SAV,Savannah/Hilton Head International,GA,335.947487721949,406.359501681533,2020,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",52239.0
SAV,Savannah/Hilton Head International,GA,490.216495908685,658.770332918356,2013,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",43058.0
SAV,Savannah/Hilton Head International,GA,396.047870267678,575.864943855823,2008,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",44390.0
SAV,Savannah/Hilton Head International,GA,468.026265554299,651.36913575611,2011,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",43962.0
SAV,Savannah/Hilton Head International,GA,405.62483058706,591.894577458726,2009,SAV,23,"Savannah, GA (Metropolitan Statistical Area)",43788.0
SEA,Seattle/Tacoma International,WA,314.307803128411,458.643234575703,2009,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",49728.0
SEA,Seattle/Tacoma International,WA,353.605912683355,514.153122239642,2008,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",53368.0
SEA,Seattle/Tacoma International,WA,287.042177795088,347.204014298015,2020,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",69426.0
SEA,Seattle/Tacoma International,WA,308.807211554055,356.770268342745,2021,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",72493.0
SEA,Seattle/Tacoma International,WA,336.514510450204,412.066616165706,2019,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",66195.0
SEA,Seattle/Tacoma International,WA,343.971514873308,493.8299953919,2010,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",50480.0
SEA,Seattle/Tacoma International,WA,337.30755394661,420.522819735993,2018,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",64315.0
SEA,Seattle/Tacoma International,WA,332.40133362843,433.571352662588,2016,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",59880.0
SEA,Seattle/Tacoma International,WA,335.443653765215,428.413948184296,2017,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",60616.0
SEA,Seattle/Tacoma International,WA,367.00008765917,484.739826435357,2015,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",59292.0
SEA,Seattle/Tacoma International,WA,379.419489679462,501.738071683571,2014,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",57089.0
SEA,Seattle/Tacoma International,WA,382.801908845346,521.95823005831,2012,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",55374.0
SEA,Seattle/Tacoma International,WA,380.507864934447,511.339979280524,2013,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",55315.0
SEA,Seattle/Tacoma International,WA,409.837963144722,438.407920330174,2022,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",70000.0
SEA,Seattle/Tacoma International,WA,363.486527777543,505.877389545735,2011,SEA,201,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",51893.0
SHV,Shreveport Regional,LA,427.051178638481,493.379551702169,2021,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",56317.0
SHV,Shreveport Regional,LA,516.367310625318,643.757410538219,2018,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",50370.0
SHV,Shreveport Regional,LA,484.949776664125,593.827627857583,2019,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",50736.0
SHV,Shreveport Regional,LA,521.159885503987,710.612160309137,2012,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",46948.0
SHV,Shreveport Regional,LA,521.976366742597,726.453449119074,2011,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",47071.0
SHV,Shreveport Regional,LA,540.802339556125,776.41434044123,2010,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",48916.0
SHV,Shreveport Regional,LA,483.953449764261,650.353829132621,2013,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",47350.0
SHV,Shreveport Regional,LA,474.884847354349,627.235813352474,2015,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",47406.0
SHV,Shreveport Regional,LA,387.439729119639,468.644121509226,2020,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",56354.0
SHV,Shreveport Regional,LA,480.009835536924,700.438428214466,2009,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",47339.0
SHV,Shreveport Regional,LA,511.94498786497,744.38267145554,2008,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",49308.0
SHV,Shreveport Regional,LA,538.141745839444,575.655807544138,2022,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",54283.0
SHV,Shreveport Regional,LA,524.044909964847,669.287215256315,2017,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",47895.0
SHV,Shreveport Regional,LA,487.118961436726,635.379000175144,2016,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",46642.0
SHV,Shreveport Regional,LA,459.104463437797,607.112165959643,2014,SHV,8,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",47370.0
FSD,Joe Foss Field,SD,420.676306656851,603.952855382081,2010,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",53529.0
FSD,Joe Foss Field,SD,414.777245829492,507.900405016209,2019,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",63714.0
FSD,Joe Foss Field,SD,412.973518484362,441.762056401376,2022,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",71528.0
FSD,Joe Foss Field,SD,399.434147317854,527.579272468803,2015,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",59710.0
FSD,Joe Foss Field,SD,467.109817412014,679.191049800795,2008,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",54579.0
FSD,Joe Foss Field,SD,390.243676841132,498.402138400518,2017,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",61857.0
FSD,Joe Foss Field,SD,423.183431952663,617.516383996106,2009,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",54096.0
FSD,Joe Foss Field,SD,384.794373149062,508.845728883361,2014,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",55374.0
FSD,Joe Foss Field,SD,428.667905741786,534.422174492397,2018,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",60458.0
FSD,Joe Foss Field,SD,331.058551881414,400.445882426974,2020,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",67864.0
FSD,Joe Foss Field,SD,355.450036910275,410.657524520664,2021,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",71224.0
FSD,Joe Foss Field,SD,382.845821372125,499.369177679301,2016,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",59966.0
FSD,Joe Foss Field,SD,412.319938359412,562.206666871084,2012,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",55360.0
FSD,Joe Foss Field,SD,394.753180185573,530.483339711749,2013,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",52831.0
FSD,Joe Foss Field,SD,401.006212980988,558.094896817181,2011,FSD,13,"Sioux Falls, SD (Metropolitan Statistical Area)",54413.0
SBN,South Bend International,IN,376.62527199254,547.623929814548,2008,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",42743.0
SBN,South Bend International,IN,360.408072230881,517.427487315435,2010,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",40981.0
SBN,South Bend International,IN,375.593315056938,504.735632658225,2013,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",43478.0
SBN,South Bend International,IN,417.683367503844,446.800230751689,2022,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",52859.0
SBN,South Bend International,IN,335.750139821029,437.939405025318,2016,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",47670.0
SBN,South Bend International,IN,350.031846829641,462.327891421713,2015,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",48234.0
SBN,South Bend International,IN,420.398549848943,573.222018824586,2012,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",44467.0
SBN,South Bend International,IN,330.467496353027,381.79476690034,2021,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",55484.0
SBN,South Bend International,IN,405.442616761946,517.813559026914,2017,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",50508.0
SBN,South Bend International,IN,288.959941944848,349.523727088616,2020,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",52494.0
SBN,South Bend International,IN,381.549111828041,467.212100903673,2019,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",49436.0
SBN,South Bend International,IN,396.937909516381,494.864247826362,2018,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",49840.0
SBN,South Bend International,IN,362.381074928239,479.206753197413,2014,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",44845.0
SBN,South Bend International,IN,336.607292062286,491.183024018472,2009,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",40146.0
SBN,South Bend International,IN,391.67148345662,545.103415034415,2011,SBN,11,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",42698.0
GEG,Spokane International,WA,382.749609904587,506.141767713102,2014,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",40696.0
GEG,Spokane International,WA,309.365324474622,444.146884709294,2010,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",39200.0
GEG,Spokane International,WA,373.755845648002,493.662944072286,2015,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",42194.0
GEG,Spokane International,WA,345.392694776687,430.602600577086,2018,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",42719.0
GEG,Spokane International,WA,297.757498708832,360.165184201063,2020,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",47271.0
GEG,Spokane International,WA,342.888025288211,477.209706230023,2011,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",39429.0
GEG,Spokane International,WA,365.555934675592,498.442991640539,2012,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",39538.0
GEG,Spokane International,WA,309.258652742713,449.670936440696,2008,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",40844.0
GEG,Spokane International,WA,353.358913063778,432.692817327201,2019,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",44026.0
GEG,Spokane International,WA,349.826250798382,446.78277141574,2017,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",43199.0
GEG,Spokane International,WA,415.400519039395,444.35824406981,2022,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",45115.0
GEG,Spokane International,WA,323.357533738348,373.580505137538,2021,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",50251.0
GEG,Spokane International,WA,359.320583638555,468.683773879884,2016,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",42881.0
GEG,Spokane International,WA,377.014239779513,506.645121752033,2013,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",39274.0
GEG,Spokane International,WA,298.142858913038,435.055076000317,2009,GEG,15,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",38733.0
SGF,Springfield-Branson National,MO,408.91154183009,540.09717294186,2015,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",42559.0
SGF,Springfield-Branson National,MO,447.170177126769,557.489038081124,2018,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",44687.0
SGF,Springfield-Branson National,MO,447.730764708188,571.822130122827,2017,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",44803.0
SGF,Springfield-Branson National,MO,369.19253507014,538.731958864521,2009,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",38864.0
SGF,Springfield-Branson National,MO,481.070728291317,514.60634808846,2022,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",49247.0
SGF,Springfield-Branson National,MO,452.912312248784,617.555198682406,2012,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",40102.0
SGF,Springfield-Branson National,MO,419.766815019119,514.010200666159,2019,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",45733.0
SGF,Springfield-Branson National,MO,387.270426472255,447.420166382773,2021,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",49813.0
SGF,Springfield-Branson National,MO,397.492864424057,570.669055195296,2010,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",38664.0
SGF,Springfield-Branson National,MO,391.509547412042,517.725764509821,2014,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",40914.0
SGF,Springfield-Branson National,MO,328.099870298314,396.867083901361,2020,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",49355.0
SGF,Springfield-Branson National,MO,475.177493345415,690.921681618851,2008,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",40208.0
SGF,Springfield-Branson National,MO,406.401749382012,530.094612679769,2016,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",43173.0
SGF,Springfield-Branson National,MO,444.667551426676,618.859965751166,2011,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",39432.0
SGF,Springfield-Branson National,MO,423.939079878665,569.7043879992,2013,SGF,14,"Springfield, MO (Metropolitan Statistical Area)",39244.0
STL,St Louis Lambert International,MO,308.384282110102,356.281650701823,2021,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",63927.0
STL,St Louis Lambert International,MO,365.233587546454,466.460347345874,2017,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",54214.0
STL,St Louis Lambert International,MO,367.128878652127,449.554328342337,2019,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",57848.0
STL,St Louis Lambert International,MO,375.138655834198,495.489382790394,2015,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",53429.0
STL,St Louis Lambert International,MO,363.477104149467,453.148513746599,2018,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",56917.0
STL,St Louis Lambert International,MO,315.49881647081,452.952562485634,2010,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",48583.0
STL,St Louis Lambert International,MO,383.955097426985,507.735884518852,2014,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",50454.0
STL,St Louis Lambert International,MO,291.644695626055,425.5728467999,2009,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",49770.0
STL,St Louis Lambert International,MO,362.689795640559,473.078442785602,2016,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",54817.0
STL,St Louis Lambert International,MO,323.671750401533,470.627993143147,2008,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",52824.0
STL,St Louis Lambert International,MO,301.172477292329,364.295916074824,2020,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",61625.0
STL,St Louis Lambert International,MO,361.025433601533,485.158796308597,2013,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",50188.0
STL,St Louis Lambert International,MO,337.865138131269,470.219171921989,2011,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",49316.0
STL,St Louis Lambert International,MO,373.762684017502,399.817820047272,2022,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",62283.0
STL,St Louis Lambert International,MO,355.448861342812,484.661790486762,2012,STL,114,"St. Louis, MO-IL (Metropolitan Statistical Area)",52069.0
PIE,St Pete Clearwater International,FL,159.273276836158,231.587905171656,2008,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",41023.0
PIE,St Pete Clearwater International,FL,146.336724550012,156.537912168097,2022,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",52065.0
PIE,St Pete Clearwater International,FL,107.163325073215,129.623935188733,2020,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",50750.0
PIE,St Pete Clearwater International,FL,141.163449084068,196.462294100829,2011,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",44300.0
PIE,St Pete Clearwater International,FL,144.68170333395,197.276460877105,2012,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",42736.0
PIE,St Pete Clearwater International,FL,122.7194482895,156.731906448591,2017,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",47273.0
PIE,St Pete Clearwater International,FL,96.1823434015812,125.456502462463,2016,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",46032.0
PIE,St Pete Clearwater International,FL,128.053595687804,159.644984246311,2018,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",49090.0
PIE,St Pete Clearwater International,FL,124.401723587616,178.599971014006,2010,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",42348.0
PIE,St Pete Clearwater International,FL,128.548178428642,157.409000962513,2019,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",50260.0
PIE,St Pete Clearwater International,FL,125.314674256799,144.778192636398,2021,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",54475.0
PIE,St Pete Clearwater International,FL,104.154270162263,139.966206364551,2013,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",41237.0
PIE,St Pete Clearwater International,FL,128.834993993357,187.998190892874,2009,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",39913.0
PIE,St Pete Clearwater International,FL,100.711508919334,133.021437855728,2015,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",44047.0
PIE,St Pete Clearwater International,FL,107.161483851615,141.708577785191,2014,PIE,31,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",42348.0
SYR,Syracuse Hancock International,NY,366.798998474498,526.602756025106,2010,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",42820.0
SYR,Syracuse Hancock International,NY,414.56315231437,548.211471184564,2014,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",44696.0
SYR,Syracuse Hancock International,NY,315.61282237559,381.762846611898,2020,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",54952.0
SYR,Syracuse Hancock International,NY,420.224374018606,555.039350058303,2015,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",45091.0
SYR,Syracuse Hancock International,NY,406.882271635654,530.721387191236,2016,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",45570.0
SYR,Syracuse Hancock International,NY,385.921850914696,481.130478833182,2018,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",48401.0
SYR,Syracuse Hancock International,NY,357.38936716703,437.628163448581,2019,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",50891.0
SYR,Syracuse Hancock International,NY,420.957872106039,573.984666158888,2012,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",44853.0
SYR,Syracuse Hancock International,NY,348.608084856965,402.752899956479,2021,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",55505.0
SYR,Syracuse Hancock International,NY,344.133634491234,502.165589522029,2009,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",42148.0
SYR,Syracuse Hancock International,NY,415.858207119514,558.845024264511,2013,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",43685.0
SYR,Syracuse Hancock International,NY,385.55810143174,412.435500406416,2022,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",53243.0
SYR,Syracuse Hancock International,NY,423.891644397542,541.375849387188,2017,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",47214.0
SYR,Syracuse Hancock International,NY,385.199054587839,560.090455210928,2008,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",41581.0
SYR,Syracuse Hancock International,NY,411.595037832131,572.831748570134,2011,SYR,26,"Syracuse, NY (Metropolitan Statistical Area)",43290.0
TPA,Tampa International,FL,312.208319328587,407.232371321122,2016,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",46032.0
TPA,Tampa International,FL,318.829433001133,434.730451166582,2012,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",42736.0
TPA,Tampa International,FL,328.840185717794,351.763757645405,2022,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",52065.0
TPA,Tampa International,FL,310.526904011916,396.591366305308,2017,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",47273.0
TPA,Tampa International,FL,261.583471587945,381.707002901297,2009,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",39913.0
TPA,Tampa International,FL,319.515931832478,422.021962794855,2015,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",44047.0
TPA,Tampa International,FL,327.710370758798,440.388831969836,2013,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",41237.0
TPA,Tampa International,FL,258.936552117903,313.207665279083,2020,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",50750.0
TPA,Tampa International,FL,308.87605035268,385.077138425975,2018,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",49090.0
TPA,Tampa International,FL,257.981331884223,298.050257766217,2021,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",54475.0
TPA,Tampa International,FL,308.905344968156,429.914776992376,2011,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",44300.0
TPA,Tampa International,FL,282.507950691276,410.774649674798,2008,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",41023.0
TPA,Tampa International,FL,308.481681301014,377.740033833181,2019,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",50260.0
TPA,Tampa International,FL,336.841438792021,445.433559845348,2014,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",42348.0
TPA,Tampa International,FL,284.502238663598,408.45166862139,2010,TPA,138,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",42348.0
TOL,Eugene F Kranz Toledo Express,OH,308.164032940129,442.422225057864,2010,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",42361.0
TOL,Eugene F Kranz Toledo Express,OH,248.22822556835,317.02622175989,2017,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",48436.0
TOL,Eugene F Kranz Toledo Express,OH,204.457500792896,266.686400482017,2016,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",47882.0
TOL,Eugene F Kranz Toledo Express,OH,212.660696229958,280.885788441191,2015,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",47459.0
TOL,Eugene F Kranz Toledo Express,OH,289.881527231892,403.438639583771,2011,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",43786.0
TOL,Eugene F Kranz Toledo Express,OH,223.866079453532,258.636321469113,2021,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",55337.0
TOL,Eugene F Kranz Toledo Express,OH,258.665743944637,347.604210945859,2013,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",44071.0
TOL,Eugene F Kranz Toledo Express,OH,276.936052242484,345.257401481133,2018,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",48922.0
TOL,Eugene F Kranz Toledo Express,OH,288.996123240155,421.70800541198,2009,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",41910.0
TOL,Eugene F Kranz Toledo Express,OH,328.715935334873,448.210899253039,2012,TOL,5,"Toledo, OH (Metropolitan Statistical Area)",44105.0
